Unnamed: 0.1,Unnamed: 0,begin_dateTime_mpt,asset_ID,block_number,block_price,offer_control
86168,86168,2023-01-15 15:00:00,CMH1,6,999.99,City of Medicine Hat
86226,86226,2023-01-15 15:00:00,EC01,2,63.61,ENMAX Cavalier LP
86409,86409,2023-01-15 15:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
86351,86351,2023-01-15 15:00:00,FNG1,0,0.0,Powerex Corp.
86352,86352,2023-01-15 15:00:00,NX01,0,0.0,Nexen Inc.
86490,86490,2023-01-15 16:00:00,CAL1,5,48.0,Calgary Energy Centre No. 2 Inc.
86423,86423,2023-01-15 16:00:00,CMH1,6,999.99,City of Medicine Hat
86481,86481,2023-01-15 16:00:00,EC01,2,63.61,ENMAX Cavalier LP
86664,86664,2023-01-15 16:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
86603,86603,2023-01-15 16:00:00,FNG1,0,0.0,Powerex Corp.
86604,86604,2023-01-15 16:00:00,NX01,0,0.0,Nexen Inc.
86752,86752,2023-01-15 17:00:00,CAL1,5,48.0,Calgary Energy Centre No. 2 Inc.
86678,86678,2023-01-15 17:00:00,CMH1,6,999.99,City of Medicine Hat
86742,86742,2023-01-15 17:00:00,EC01,2,63.61,ENMAX Cavalier LP
86924,86924,2023-01-15 17:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
86863,86863,2023-01-15 17:00:00,FNG1,0,0.0,Powerex Corp.
86864,86864,2023-01-15 17:00:00,NX01,0,0.0,Nexen Inc.
87012,87012,2023-01-15 18:00:00,CAL1,5,48.0,Calgary Energy Centre No. 2 Inc.
86938,86938,2023-01-15 18:00:00,CMH1,6,999.99,City of Medicine Hat
87002,87002,2023-01-15 18:00:00,EC01,2,63.61,ENMAX Cavalier LP
87184,87184,2023-01-15 18:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
87123,87123,2023-01-15 18:00:00,FNG1,0,0.0,Powerex Corp.
87124,87124,2023-01-15 18:00:00,NX01,0,0.0,Nexen Inc.
87270,87270,2023-01-15 19:00:00,CAL1,5,48.0,Calgary Energy Centre No. 2 Inc.
87198,87198,2023-01-15 19:00:00,CMH1,6,999.99,City of Medicine Hat
87260,87260,2023-01-15 19:00:00,EC01,2,63.61,ENMAX Cavalier LP
87441,87441,2023-01-15 19:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
87380,87380,2023-01-15 19:00:00,FNG1,0,0.0,Powerex Corp.
87381,87381,2023-01-15 19:00:00,NX01,0,0.0,Nexen Inc.
87526,87526,2023-01-15 20:00:00,CAL1,5,48.0,Calgary Energy Centre No. 2 Inc.
87455,87455,2023-01-15 20:00:00,CMH1,6,999.99,City of Medicine Hat
87512,87512,2023-01-15 20:00:00,EC01,2,63.61,ENMAX Cavalier LP
87696,87696,2023-01-15 20:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
87638,87638,2023-01-15 20:00:00,FNG1,0,0.0,Powerex Corp.
87639,87639,2023-01-15 20:00:00,NX01,0,0.0,Nexen Inc.
87782,87782,2023-01-15 21:00:00,CAL1,5,48.0,Calgary Energy Centre No. 2 Inc.
87710,87710,2023-01-15 21:00:00,CMH1,6,999.99,City of Medicine Hat
87773,87773,2023-01-15 21:00:00,EC01,2,63.61,ENMAX Cavalier LP
87949,87949,2023-01-15 21:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
87892,87892,2023-01-15 21:00:00,FNG1,0,0.0,Powerex Corp.
87893,87893,2023-01-15 21:00:00,NX01,0,0.0,Nexen Inc.
87984,87984,2023-01-15 22:00:00,CAL1,5,910.0,Calgary Energy Centre No. 2 Inc.
87963,87963,2023-01-15 22:00:00,CMH1,6,999.99,City of Medicine Hat
88032,88032,2023-01-15 22:00:00,EC01,2,63.61,ENMAX Cavalier LP
88204,88204,2023-01-15 22:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
88147,88147,2023-01-15 22:00:00,FNG1,0,0.0,Powerex Corp.
88148,88148,2023-01-15 22:00:00,NX01,0,0.0,Nexen Inc.
88227,88227,2023-01-15 23:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.
88216,88216,2023-01-15 23:00:00,CMH1,6,999.99,City of Medicine Hat
88290,88290,2023-01-15 23:00:00,EC01,2,63.61,ENMAX Cavalier LP
88458,88458,2023-01-15 23:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
88399,88399,2023-01-15 23:00:00,FNG1,0,0.0,Powerex Corp.
88400,88400,2023-01-15 23:00:00,NX01,0,0.0,Nexen Inc.
88480,88480,2023-01-16 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.
88470,88470,2023-01-16 00:00:00,CMH1,6,999.99,City of Medicine Hat
88538,88538,2023-01-16 00:00:00,EC01,2,63.61,ENMAX Cavalier LP
88706,88706,2023-01-16 00:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
88648,88648,2023-01-16 00:00:00,FNG1,0,0.0,Powerex Corp.
88649,88649,2023-01-16 00:00:00,NX01,0,0.0,Nexen Inc.
88728,88728,2023-01-16 01:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.
88718,88718,2023-01-16 01:00:00,CMH1,6,999.99,City of Medicine Hat
88792,88792,2023-01-16 01:00:00,EC01,2,63.61,ENMAX Cavalier LP
88959,88959,2023-01-16 01:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
88901,88901,2023-01-16 01:00:00,FNG1,0,0.0,Powerex Corp.
88902,88902,2023-01-16 01:00:00,NX01,0,0.0,Nexen Inc.
88981,88981,2023-01-16 02:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.
88971,88971,2023-01-16 02:00:00,CMH1,6,999.99,City of Medicine Hat
89041,89041,2023-01-16 02:00:00,EC01,2,63.61,ENMAX Cavalier LP
89208,89208,2023-01-16 02:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
89150,89150,2023-01-16 02:00:00,FNG1,0,0.0,Powerex Corp.
89151,89151,2023-01-16 02:00:00,NX01,0,0.0,Nexen Inc.
89230,89230,2023-01-16 03:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.
89220,89220,2023-01-16 03:00:00,CMH1,6,999.99,City of Medicine Hat
89289,89289,2023-01-16 03:00:00,EC01,2,63.61,ENMAX Cavalier LP
89457,89457,2023-01-16 03:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
89399,89399,2023-01-16 03:00:00,FNG1,0,0.0,Powerex Corp.
89400,89400,2023-01-16 03:00:00,NX01,0,0.0,Nexen Inc.
89479,89479,2023-01-16 04:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.
89469,89469,2023-01-16 04:00:00,CMH1,6,999.99,City of Medicine Hat
89538,89538,2023-01-16 04:00:00,EC01,2,63.61,ENMAX Cavalier LP
89706,89706,2023-01-16 04:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
89648,89648,2023-01-16 04:00:00,FNG1,0,0.0,Powerex Corp.
89649,89649,2023-01-16 04:00:00,NX01,0,0.0,Nexen Inc.
89728,89728,2023-01-16 05:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.
89718,89718,2023-01-16 05:00:00,CMH1,6,999.99,City of Medicine Hat
89787,89787,2023-01-16 05:00:00,EC01,2,63.61,ENMAX Cavalier LP
89956,89956,2023-01-16 05:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
89898,89898,2023-01-16 05:00:00,FNG1,0,0.0,Powerex Corp.
89899,89899,2023-01-16 05:00:00,NX01,0,0.0,Nexen Inc.
89977,89977,2023-01-16 06:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.
89968,89968,2023-01-16 06:00:00,CMH1,6,999.99,City of Medicine Hat
90036,90036,2023-01-16 06:00:00,EC01,2,63.61,ENMAX Cavalier LP
90204,90204,2023-01-16 06:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
90146,90146,2023-01-16 06:00:00,FNG1,0,0.0,Powerex Corp.
90147,90147,2023-01-16 06:00:00,NX01,0,0.0,Nexen Inc.
90237,90237,2023-01-16 07:00:00,CAL1,5,910.0,Calgary Energy Centre No. 2 Inc.
90218,90218,2023-01-16 07:00:00,CMH1,6,999.99,City of Medicine Hat
90284,90284,2023-01-16 07:00:00,EC01,2,63.61,ENMAX Cavalier LP
90461,90461,2023-01-16 07:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
90402,90402,2023-01-16 07:00:00,FNG1,0,0.0,Powerex Corp.
90403,90403,2023-01-16 07:00:00,NX01,0,0.0,Nexen Inc.
90546,90546,2023-01-16 08:00:00,CAL1,5,49.88,Calgary Energy Centre No. 2 Inc.
90475,90475,2023-01-16 08:00:00,CMH1,6,999.99,City of Medicine Hat
90538,90538,2023-01-16 08:00:00,EC01,2,63.61,ENMAX Cavalier LP
90719,90719,2023-01-16 08:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
90661,90661,2023-01-16 08:00:00,FNG1,0,0.0,Powerex Corp.
90662,90662,2023-01-16 08:00:00,NX01,0,0.0,Nexen Inc.
90804,90804,2023-01-16 09:00:00,CAL1,5,49.88,Calgary Energy Centre No. 2 Inc.
90733,90733,2023-01-16 09:00:00,CMH1,6,999.99,City of Medicine Hat
90795,90795,2023-01-16 09:00:00,EC01,2,63.61,ENMAX Cavalier LP
90976,90976,2023-01-16 09:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
90919,90919,2023-01-16 09:00:00,FNG1,0,0.0,Powerex Corp.
90920,90920,2023-01-16 09:00:00,NX01,0,0.0,Nexen Inc.
91062,91062,2023-01-16 10:00:00,CAL1,5,49.88,Calgary Energy Centre No. 2 Inc.
90990,90990,2023-01-16 10:00:00,CMH1,6,999.99,City of Medicine Hat
91053,91053,2023-01-16 10:00:00,EC01,2,63.61,ENMAX Cavalier LP
91234,91234,2023-01-16 10:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
91175,91175,2023-01-16 10:00:00,FNG1,0,0.0,Powerex Corp.
91176,91176,2023-01-16 10:00:00,NX01,0,0.0,Nexen Inc.
91320,91320,2023-01-16 11:00:00,CAL1,5,49.88,Calgary Energy Centre No. 2 Inc.
91248,91248,2023-01-16 11:00:00,CMH1,6,999.99,City of Medicine Hat
91311,91311,2023-01-16 11:00:00,EC01,2,63.61,ENMAX Cavalier LP
91491,91491,2023-01-16 11:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
91433,91433,2023-01-16 11:00:00,FNG1,0,0.0,Powerex Corp.
91434,91434,2023-01-16 11:00:00,NX01,0,0.0,Nexen Inc.
91577,91577,2023-01-16 12:00:00,CAL1,5,49.88,Calgary Energy Centre No. 2 Inc.
91505,91505,2023-01-16 12:00:00,CMH1,6,999.99,City of Medicine Hat
91568,91568,2023-01-16 12:00:00,EC01,2,63.61,ENMAX Cavalier LP
91748,91748,2023-01-16 12:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
91690,91690,2023-01-16 12:00:00,FNG1,0,0.0,Powerex Corp.
91691,91691,2023-01-16 12:00:00,NX01,0,0.0,Nexen Inc.
91834,91834,2023-01-16 13:00:00,CAL1,5,49.88,Calgary Energy Centre No. 2 Inc.
91762,91762,2023-01-16 13:00:00,CMH1,6,999.99,City of Medicine Hat
91825,91825,2023-01-16 13:00:00,EC01,2,63.61,ENMAX Cavalier LP
92006,92006,2023-01-16 13:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
91949,91949,2023-01-16 13:00:00,FNG1,0,0.0,Powerex Corp.
91950,91950,2023-01-16 13:00:00,NX01,0,0.0,Nexen Inc.
92091,92091,2023-01-16 14:00:00,CAL1,5,49.88,Calgary Energy Centre No. 2 Inc.
92019,92019,2023-01-16 14:00:00,CMH1,6,999.99,City of Medicine Hat
92082,92082,2023-01-16 14:00:00,EC01,2,63.61,ENMAX Cavalier LP
92263,92263,2023-01-16 14:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
92204,92204,2023-01-16 14:00:00,FNG1,0,0.0,Powerex Corp.
92205,92205,2023-01-16 14:00:00,NX01,0,0.0,Nexen Inc.
92347,92347,2023-01-16 15:00:00,CAL1,5,49.88,Calgary Energy Centre No. 2 Inc.
92276,92276,2023-01-16 15:00:00,CMH1,6,999.99,City of Medicine Hat
92339,92339,2023-01-16 15:00:00,EC01,2,63.61,ENMAX Cavalier LP
92519,92519,2023-01-16 15:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
92458,92458,2023-01-16 15:00:00,FNG1,0,0.0,Powerex Corp.
92459,92459,2023-01-16 15:00:00,NX01,0,0.0,Nexen Inc.
92602,92602,2023-01-16 16:00:00,CAL1,5,49.88,Calgary Energy Centre No. 2 Inc.
92532,92532,2023-01-16 16:00:00,CMH1,6,999.99,City of Medicine Hat
92594,92594,2023-01-16 16:00:00,EC01,2,63.61,ENMAX Cavalier LP
92775,92775,2023-01-16 16:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
92715,92715,2023-01-16 16:00:00,FNG1,0,0.0,Powerex Corp.
92716,92716,2023-01-16 16:00:00,NX01,0,0.0,Nexen Inc.
92858,92858,2023-01-16 17:00:00,CAL1,5,49.88,Calgary Energy Centre No. 2 Inc.
92788,92788,2023-01-16 17:00:00,CMH1,6,999.99,City of Medicine Hat
92849,92849,2023-01-16 17:00:00,EC01,2,63.61,ENMAX Cavalier LP
93030,93030,2023-01-16 17:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
92971,92971,2023-01-16 17:00:00,FNG1,0,0.0,Powerex Corp.
92972,92972,2023-01-16 17:00:00,NX01,0,0.0,Nexen Inc.
93112,93112,2023-01-16 18:00:00,CAL1,5,49.88,Calgary Energy Centre No. 2 Inc.
93043,93043,2023-01-16 18:00:00,CMH1,6,999.99,City of Medicine Hat
93103,93103,2023-01-16 18:00:00,EC01,2,63.61,ENMAX Cavalier LP
93281,93281,2023-01-16 18:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
93223,93223,2023-01-16 18:00:00,FNG1,0,0.0,Powerex Corp.
93224,93224,2023-01-16 18:00:00,NX01,0,0.0,Nexen Inc.
93362,93362,2023-01-16 19:00:00,CAL1,5,49.88,Calgary Energy Centre No. 2 Inc.
93294,93294,2023-01-16 19:00:00,CMH1,6,999.99,City of Medicine Hat
93353,93353,2023-01-16 19:00:00,EC01,2,63.61,ENMAX Cavalier LP
93528,93528,2023-01-16 19:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
93470,93470,2023-01-16 19:00:00,FNG1,0,0.0,Powerex Corp.
93472,93472,2023-01-16 19:00:00,NX01,0,0.0,Nexen Inc.
93607,93607,2023-01-16 20:00:00,CAL1,5,49.88,Calgary Energy Centre No. 2 Inc.
93541,93541,2023-01-16 20:00:00,CMH1,6,999.99,City of Medicine Hat
93598,93598,2023-01-16 20:00:00,EC01,2,63.61,ENMAX Cavalier LP
93771,93771,2023-01-16 20:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
93716,93716,2023-01-16 20:00:00,FNG1,0,0.0,Powerex Corp.
93717,93717,2023-01-16 20:00:00,NX01,0,0.0,Nexen Inc.
93852,93852,2023-01-16 21:00:00,CAL1,5,49.88,Calgary Energy Centre No. 2 Inc.
93785,93785,2023-01-16 21:00:00,CMH1,6,999.99,City of Medicine Hat
93844,93844,2023-01-16 21:00:00,EC01,2,63.61,ENMAX Cavalier LP
94013,94013,2023-01-16 21:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
93959,93959,2023-01-16 21:00:00,FNG1,0,0.0,Powerex Corp.
93960,93960,2023-01-16 21:00:00,NX01,0,0.0,Nexen Inc.
94046,94046,2023-01-16 22:00:00,CAL1,5,910.0,Calgary Energy Centre No. 2 Inc.
94026,94026,2023-01-16 22:00:00,CMH1,6,999.99,City of Medicine Hat
94090,94090,2023-01-16 22:00:00,EC01,2,63.61,ENMAX Cavalier LP
94256,94256,2023-01-16 22:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
94201,94201,2023-01-16 22:00:00,FNG1,0,0.0,Powerex Corp.
94202,94202,2023-01-16 22:00:00,NX01,0,0.0,Nexen Inc.
94276,94276,2023-01-16 23:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.
94267,94267,2023-01-16 23:00:00,CMH1,6,999.99,City of Medicine Hat
94332,94332,2023-01-16 23:00:00,EC01,2,63.61,ENMAX Cavalier LP
94497,94497,2023-01-16 23:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
94442,94442,2023-01-16 23:00:00,FNG1,0,0.0,Powerex Corp.
94443,94443,2023-01-16 23:00:00,NX01,0,0.0,Nexen Inc.
94518,94518,2023-01-17 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.
94508,94508,2023-01-17 00:00:00,CMH1,6,999.99,City of Medicine Hat
94569,94569,2023-01-17 00:00:00,EC01,2,66.88,ENMAX Cavalier LP
94734,94734,2023-01-17 00:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
94679,94679,2023-01-17 00:00:00,FNG1,0,0.0,Powerex Corp.
94680,94680,2023-01-17 00:00:00,NX01,0,0.0,Nexen Inc.
94755,94755,2023-01-17 01:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.
94745,94745,2023-01-17 01:00:00,CMH1,6,999.99,City of Medicine Hat
94811,94811,2023-01-17 01:00:00,EC01,2,66.88,ENMAX Cavalier LP
94976,94976,2023-01-17 01:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
94921,94921,2023-01-17 01:00:00,FNG1,0,0.0,Powerex Corp.
94922,94922,2023-01-17 01:00:00,NX01,0,0.0,Nexen Inc.
94997,94997,2023-01-17 02:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.
94987,94987,2023-01-17 02:00:00,CMH1,6,999.99,City of Medicine Hat
95053,95053,2023-01-17 02:00:00,EC01,2,66.88,ENMAX Cavalier LP
95217,95217,2023-01-17 02:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
95162,95162,2023-01-17 02:00:00,FNG1,0,0.0,Powerex Corp.
95163,95163,2023-01-17 02:00:00,NX01,0,0.0,Nexen Inc.
95238,95238,2023-01-17 03:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.
95228,95228,2023-01-17 03:00:00,CMH1,6,999.99,City of Medicine Hat
95293,95293,2023-01-17 03:00:00,EC01,2,66.88,ENMAX Cavalier LP
95457,95457,2023-01-17 03:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
95402,95402,2023-01-17 03:00:00,FNG1,0,0.0,Powerex Corp.
95403,95403,2023-01-17 03:00:00,NX01,0,0.0,Nexen Inc.
95477,95477,2023-01-17 04:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.
95468,95468,2023-01-17 04:00:00,CMH1,6,999.99,City of Medicine Hat
95533,95533,2023-01-17 04:00:00,EC01,2,66.88,ENMAX Cavalier LP
95696,95696,2023-01-17 04:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
95641,95641,2023-01-17 04:00:00,FNG1,0,0.0,Powerex Corp.
95642,95642,2023-01-17 04:00:00,NX01,0,0.0,Nexen Inc.
95716,95716,2023-01-17 05:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.
95707,95707,2023-01-17 05:00:00,CMH1,6,999.99,City of Medicine Hat
95772,95772,2023-01-17 05:00:00,EC01,2,66.88,ENMAX Cavalier LP
95936,95936,2023-01-17 05:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
95881,95881,2023-01-17 05:00:00,FNG1,0,0.0,Powerex Corp.
95882,95882,2023-01-17 05:00:00,NX01,0,0.0,Nexen Inc.
95954,95954,2023-01-17 06:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.
95947,95947,2023-01-17 06:00:00,CMH1,6,999.99,City of Medicine Hat
96010,96010,2023-01-17 06:00:00,EC01,2,66.88,ENMAX Cavalier LP
96174,96174,2023-01-17 06:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
96119,96119,2023-01-17 06:00:00,FNG1,0,0.0,Powerex Corp.
96120,96120,2023-01-17 06:00:00,NX01,0,0.0,Nexen Inc.
96257,96257,2023-01-17 07:00:00,CAL1,5,49.73,Calgary Energy Centre No. 2 Inc.
96187,96187,2023-01-17 07:00:00,CMH1,6,999.99,City of Medicine Hat
96247,96247,2023-01-17 07:00:00,EC01,2,66.88,ENMAX Cavalier LP
96422,96422,2023-01-17 07:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
96367,96367,2023-01-17 07:00:00,FNG1,0,0.0,Powerex Corp.
96368,96368,2023-01-17 07:00:00,NX01,0,0.0,Nexen Inc.
96506,96506,2023-01-17 08:00:00,CAL1,5,49.73,Calgary Energy Centre No. 2 Inc.
96435,96435,2023-01-17 08:00:00,CMH1,6,999.99,City of Medicine Hat
96495,96495,2023-01-17 08:00:00,EC01,2,66.88,ENMAX Cavalier LP
96671,96671,2023-01-17 08:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
96616,96616,2023-01-17 08:00:00,FNG1,0,0.0,Powerex Corp.
96617,96617,2023-01-17 08:00:00,NX01,0,0.0,Nexen Inc.
96755,96755,2023-01-17 09:00:00,CAL1,5,49.73,Calgary Energy Centre No. 2 Inc.
96684,96684,2023-01-17 09:00:00,CMH1,6,999.99,City of Medicine Hat
96744,96744,2023-01-17 09:00:00,EC01,2,66.88,ENMAX Cavalier LP
96922,96922,2023-01-17 09:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
96867,96867,2023-01-17 09:00:00,FNG1,0,0.0,Powerex Corp.
96868,96868,2023-01-17 09:00:00,NX01,0,0.0,Nexen Inc.
97007,97007,2023-01-17 10:00:00,CAL1,5,49.73,Calgary Energy Centre No. 2 Inc.
96935,96935,2023-01-17 10:00:00,CMH1,6,999.99,City of Medicine Hat
96996,96996,2023-01-17 10:00:00,EC01,2,66.88,ENMAX Cavalier LP
97171,97171,2023-01-17 10:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
97117,97117,2023-01-17 10:00:00,FNG1,0,0.0,Powerex Corp.
97118,97118,2023-01-17 10:00:00,NX01,0,0.0,Nexen Inc.
97256,97256,2023-01-17 11:00:00,CAL1,5,49.73,Calgary Energy Centre No. 2 Inc.
97184,97184,2023-01-17 11:00:00,CMH1,6,999.99,City of Medicine Hat
97243,97243,2023-01-17 11:00:00,EC01,2,66.88,ENMAX Cavalier LP
97421,97421,2023-01-17 11:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
97368,97368,2023-01-17 11:00:00,FNG1,0,0.0,Powerex Corp.
97369,97369,2023-01-17 11:00:00,NX01,0,0.0,Nexen Inc.
97505,97505,2023-01-17 12:00:00,CAL1,5,49.73,Calgary Energy Centre No. 2 Inc.
97434,97434,2023-01-17 12:00:00,CMH1,6,999.99,City of Medicine Hat
97492,97492,2023-01-17 12:00:00,EC01,2,66.88,ENMAX Cavalier LP
97668,97668,2023-01-17 12:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
97615,97615,2023-01-17 12:00:00,FNG1,0,0.0,Powerex Corp.
97616,97616,2023-01-17 12:00:00,NX01,0,0.0,Nexen Inc.
97753,97753,2023-01-17 13:00:00,CAL1,5,49.73,Calgary Energy Centre No. 2 Inc.
97681,97681,2023-01-17 13:00:00,CMH1,6,999.99,City of Medicine Hat
97740,97740,2023-01-17 13:00:00,EC01,2,66.88,ENMAX Cavalier LP
97917,97917,2023-01-17 13:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
97862,97862,2023-01-17 13:00:00,FNG1,0,0.0,Powerex Corp.
97863,97863,2023-01-17 13:00:00,NX01,0,0.0,Nexen Inc.
98002,98002,2023-01-17 14:00:00,CAL1,5,49.73,Calgary Energy Centre No. 2 Inc.
97930,97930,2023-01-17 14:00:00,CMH1,6,999.99,City of Medicine Hat
97989,97989,2023-01-17 14:00:00,EC01,2,66.88,ENMAX Cavalier LP
98166,98166,2023-01-17 14:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
98111,98111,2023-01-17 14:00:00,FNG1,0,0.0,Powerex Corp.
98112,98112,2023-01-17 14:00:00,NX01,0,0.0,Nexen Inc.
98249,98249,2023-01-17 15:00:00,CAL1,5,49.73,Calgary Energy Centre No. 2 Inc.
98179,98179,2023-01-17 15:00:00,CMH1,6,999.99,City of Medicine Hat
98265,98265,2023-01-17 15:00:00,EC01,1,36.12,ENMAX Cavalier LP
98415,98415,2023-01-17 15:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
98360,98360,2023-01-17 15:00:00,FNG1,0,0.0,Powerex Corp.
98361,98361,2023-01-17 15:00:00,NX01,0,0.0,Nexen Inc.
98496,98496,2023-01-17 16:00:00,CAL1,5,49.73,Calgary Energy Centre No. 2 Inc.
98428,98428,2023-01-17 16:00:00,CMH1,6,999.99,City of Medicine Hat
98512,98512,2023-01-17 16:00:00,EC01,1,36.12,ENMAX Cavalier LP
98663,98663,2023-01-17 16:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
98606,98606,2023-01-17 16:00:00,FNG1,0,0.0,Powerex Corp.
98607,98607,2023-01-17 16:00:00,NX01,0,0.0,Nexen Inc.
98744,98744,2023-01-17 17:00:00,CAL1,5,49.73,Calgary Energy Centre No. 2 Inc.
98676,98676,2023-01-17 17:00:00,CMH1,6,999.99,City of Medicine Hat
98760,98760,2023-01-17 17:00:00,EC01,1,36.12,ENMAX Cavalier LP
98910,98910,2023-01-17 17:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
98853,98853,2023-01-17 17:00:00,FNG1,0,0.0,Powerex Corp.
98854,98854,2023-01-17 17:00:00,NX01,0,0.0,Nexen Inc.
98992,98992,2023-01-17 18:00:00,CAL1,5,49.73,Calgary Energy Centre No. 2 Inc.
98923,98923,2023-01-17 18:00:00,CMH1,6,999.99,City of Medicine Hat
98981,98981,2023-01-17 18:00:00,EC01,2,66.88,ENMAX Cavalier LP
99158,99158,2023-01-17 18:00:00,EGC1,0,0.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation
99100,99100,2023-01-17 18:00:00,FNG1,0,0.0,Powerex Corp.
99101,99101,2023-01-17 18:00:00,NX01,0,0.0,Nexen Inc.
99239,99239,2023-01-17 19:00:00,CAL1,5,49.73,Calgary Energy Centre No. 2 Inc.
