Unnamed: 0.1,Unnamed: 0,begin_dateTime_mpt,asset_ID,block_number,block_price,offer_control,date
855822,855822,2023-05-25 00:00:00,EGC1,6,425.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-05-25
855883,855883,2023-05-25 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-05-25
855972,855972,2023-05-25 00:00:00,NX01,0,0.0,Nexen Inc.,2023-05-25
861759,861759,2023-05-26 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-05-26
861756,861756,2023-05-26 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-05-26
862050,862050,2023-05-26 01:00:00,EC01,2,560.15,ENMAX Cavalier LP,2023-05-26
861796,861796,2023-05-26 00:00:00,EGC1,6,425.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-05-26
861866,861866,2023-05-26 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-05-26
861958,861958,2023-05-26 00:00:00,NX01,0,0.0,Nexen Inc.,2023-05-26
867948,867948,2023-05-27 00:00:00,CAL1,6,999.99,Calgary Energy Centre No. 2 Inc.,2023-05-27
867947,867947,2023-05-27 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-05-27
868000,868000,2023-05-27 00:00:00,EC01,2,61.0,ENMAX Cavalier LP,2023-05-27
868232,868232,2023-05-27 01:00:00,EGC1,6,543.21,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-05-27
868052,868052,2023-05-27 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-05-27
868142,868142,2023-05-27 00:00:00,NX01,0,0.0,Nexen Inc.,2023-05-27
874137,874137,2023-05-28 00:00:00,CAL1,6,999.99,Calgary Energy Centre No. 2 Inc.,2023-05-28
874136,874136,2023-05-28 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-05-28
874182,874182,2023-05-28 00:00:00,EC01,2,60.0,ENMAX Cavalier LP,2023-05-28
874414,874414,2023-05-28 01:00:00,EGC1,6,543.21,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-05-28
874241,874241,2023-05-28 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-05-28
874328,874328,2023-05-28 00:00:00,NX01,0,0.0,Nexen Inc.,2023-05-28
880257,880257,2023-05-29 00:00:00,CAL1,6,999.99,Calgary Energy Centre No. 2 Inc.,2023-05-29
880258,880258,2023-05-29 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-05-29
880307,880307,2023-05-29 00:00:00,EC01,2,70.0,ENMAX Cavalier LP,2023-05-29
880295,880295,2023-05-29 00:00:00,EGC1,6,350.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-05-29
880365,880365,2023-05-29 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-05-29
880453,880453,2023-05-29 00:00:00,NX01,0,0.0,Nexen Inc.,2023-05-29
886355,886355,2023-05-30 00:00:00,CAL1,6,999.99,Calgary Energy Centre No. 2 Inc.,2023-05-30
886354,886354,2023-05-30 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-05-30
886403,886403,2023-05-30 00:00:00,EC01,2,70.0,ENMAX Cavalier LP,2023-05-30
886392,886392,2023-05-30 00:00:00,EGC1,6,350.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-05-30
886462,886462,2023-05-30 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-05-30
886546,886546,2023-05-30 00:00:00,NX01,0,0.0,Nexen Inc.,2023-05-30
892312,892312,2023-05-31 00:00:00,CAL1,6,999.99,Calgary Energy Centre No. 2 Inc.,2023-05-31
892311,892311,2023-05-31 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-05-31
898098,898098,2023-05-31 23:00:00,EC01,3,999.96,ENMAX Cavalier LP,2023-05-31
892346,892346,2023-05-31 00:00:00,EGC1,6,350.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-05-31
892419,892419,2023-05-31 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-05-31
892497,892497,2023-05-31 00:00:00,NX01,0,0.0,Nexen Inc.,2023-05-31
898340,898340,2023-06-01 00:00:00,CAL1,6,999.99,Calgary Energy Centre No. 2 Inc.,2023-06-01
898342,898342,2023-06-01 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-06-01
898349,898349,2023-06-01 00:00:00,EC01,3,999.96,ENMAX Cavalier LP,2023-06-01
898368,898368,2023-06-01 00:00:00,EGC1,6,543.21,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-06-01
898455,898455,2023-06-01 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-06-01
898538,898538,2023-06-01 00:00:00,NX01,0,0.0,Nexen Inc.,2023-06-01
904408,904408,2023-06-02 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-06-02
904404,904404,2023-06-02 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-06-02
904460,904460,2023-06-02 00:00:00,EC01,2,65.33,ENMAX Cavalier LP,2023-06-02
910385,910385,2023-06-02 23:00:00,EGC1,6,876.54,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-06-02
904521,904521,2023-06-02 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-06-02
904601,904601,2023-06-02 00:00:00,NX01,0,0.0,Nexen Inc.,2023-06-02
910607,910607,2023-06-03 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-06-03
910606,910606,2023-06-03 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-06-03
910659,910659,2023-06-03 00:00:00,EC01,2,65.33,ENMAX Cavalier LP,2023-06-03
910641,910641,2023-06-03 00:00:00,EGC1,6,543.21,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-06-03
910721,910721,2023-06-03 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-06-03
910804,910804,2023-06-03 00:00:00,NX01,0,0.0,Nexen Inc.,2023-06-03
916687,916687,2023-06-04 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-06-04
916686,916686,2023-06-04 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-06-04
916743,916743,2023-06-04 00:00:00,EC01,2,65.33,ENMAX Cavalier LP,2023-06-04
916725,916725,2023-06-04 00:00:00,EGC1,6,543.21,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-06-04
916799,916799,2023-06-04 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-06-04
916881,916881,2023-06-04 00:00:00,NX01,0,0.0,Nexen Inc.,2023-06-04
922798,922798,2023-06-05 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-06-05
922796,922796,2023-06-05 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-06-05
922851,922851,2023-06-05 00:00:00,EC01,2,65.33,ENMAX Cavalier LP,2023-06-05
922837,922837,2023-06-05 00:00:00,EGC1,6,543.21,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-06-05
922914,922914,2023-06-05 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-06-05
922996,922996,2023-06-05 00:00:00,NX01,0,0.0,Nexen Inc.,2023-06-05
928844,928844,2023-06-06 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-06-06
928841,928841,2023-06-06 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-06-06
934146,934146,2023-06-06 21:00:00,EC01,2,999.95,ENMAX Cavalier LP,2023-06-06
928884,928884,2023-06-06 00:00:00,EGC1,6,543.21,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-06-06
928954,928954,2023-06-06 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-06-06
929039,929039,2023-06-06 00:00:00,NX01,0,0.0,Nexen Inc.,2023-06-06
934913,934913,2023-06-07 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-06-07
934911,934911,2023-06-07 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-06-07
940696,940696,2023-06-07 23:00:00,EC01,2,650.15,ENMAX Cavalier LP,2023-06-07
934952,934952,2023-06-07 00:00:00,EGC1,6,543.21,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-06-07
935019,935019,2023-06-07 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-06-07
935106,935106,2023-06-07 00:00:00,NX01,0,0.0,Nexen Inc.,2023-06-07
940919,940919,2023-06-08 00:00:00,CAL1,5,915.15,Calgary Energy Centre No. 2 Inc.,2023-06-08
940909,940909,2023-06-08 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-06-08
940938,940938,2023-06-08 00:00:00,EC01,2,650.15,ENMAX Cavalier LP,2023-06-08
941183,941183,2023-06-08 01:00:00,EGC1,6,543.21,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-06-08
941011,941011,2023-06-08 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-06-08
941099,941099,2023-06-08 00:00:00,NX01,0,0.0,Nexen Inc.,2023-06-08
946881,946881,2023-06-09 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-06-09
946878,946878,2023-06-09 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-06-09
946923,946923,2023-06-09 00:00:00,EC01,2,107.0,ENMAX Cavalier LP,2023-06-09
946916,946916,2023-06-09 00:00:00,EGC1,6,543.21,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-06-09
946986,946986,2023-06-09 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-06-09
947072,947072,2023-06-09 00:00:00,NX01,0,0.0,Nexen Inc.,2023-06-09
953030,953030,2023-06-10 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-06-10
953028,953028,2023-06-10 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-06-10
953079,953079,2023-06-10 00:00:00,EC01,2,65.33,ENMAX Cavalier LP,2023-06-10
953318,953318,2023-06-10 01:00:00,EGC1,6,543.21,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-06-10
953138,953138,2023-06-10 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-06-10
953222,953222,2023-06-10 00:00:00,NX01,0,0.0,Nexen Inc.,2023-06-10
965039,965039,2023-06-11 23:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-06-11
959187,959187,2023-06-11 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-06-11
959226,959226,2023-06-11 00:00:00,EC01,2,65.33,ENMAX Cavalier LP,2023-06-11
964294,964294,2023-06-11 20:00:00,EGC1,6,154.95,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-06-11
959285,959285,2023-06-11 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-06-11
959369,959369,2023-06-11 00:00:00,NX01,0,0.0,Nexen Inc.,2023-06-11
965289,965289,2023-06-12 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-06-12
965287,965287,2023-06-12 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-06-12
965331,965331,2023-06-12 00:00:00,EC01,3,423.15,ENMAX Cavalier LP,2023-06-12
965326,965326,2023-06-12 00:00:00,EGC1,6,543.21,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-06-12
965401,965401,2023-06-12 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-06-12
965485,965485,2023-06-12 00:00:00,NX01,0,0.0,Nexen Inc.,2023-06-12
971521,971521,2023-06-13 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-06-13
971519,971519,2023-06-13 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-06-13
971566,971566,2023-06-13 00:00:00,EC01,2,65.33,ENMAX Cavalier LP,2023-06-13
971555,971555,2023-06-13 00:00:00,EGC1,6,543.21,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-06-13
971625,971625,2023-06-13 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-06-13
971711,971711,2023-06-13 00:00:00,NX01,0,0.0,Nexen Inc.,2023-06-13
977433,977433,2023-06-14 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-06-14
977429,977429,2023-06-14 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-06-14
977482,977482,2023-06-14 00:00:00,EC01,2,65.33,ENMAX Cavalier LP,2023-06-14
978171,978171,2023-06-14 03:00:00,EGC1,6,543.21,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-06-14
977534,977534,2023-06-14 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-06-14
977612,977612,2023-06-14 00:00:00,NX01,0,0.0,Nexen Inc.,2023-06-14
984275,984275,2023-06-15 04:00:00,CAL1,5,699.97,Calgary Energy Centre No. 2 Inc.,2023-06-15
983272,983272,2023-06-15 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-06-15
983321,983321,2023-06-15 00:00:00,EC01,2,59.41,ENMAX Cavalier LP,2023-06-15
983340,983340,2023-06-15 00:00:00,EGC1,6,27.07,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-06-15
983379,983379,2023-06-15 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-06-15
983445,983445,2023-06-15 00:00:00,NX01,0,0.0,Nexen Inc.,2023-06-15
994791,994791,2023-06-16 23:00:00,CAL1,6,999.99,Calgary Energy Centre No. 2 Inc.,2023-06-16
989297,989297,2023-06-16 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-06-16
994352,994352,2023-06-16 21:00:00,EC01,2,57.5,ENMAX Cavalier LP,2023-06-16
994812,994812,2023-06-16 23:00:00,EGC1,6,543.21,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-06-16
989391,989391,2023-06-16 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-06-16
989471,989471,2023-06-16 00:00:00,NX01,0,0.0,Nexen Inc.,2023-06-16
995018,995018,2023-06-17 00:00:00,CAL1,6,999.99,Calgary Energy Centre No. 2 Inc.,2023-06-17
995017,995017,2023-06-17 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-06-17
995057,995057,2023-06-17 00:00:00,EC01,2,65.33,ENMAX Cavalier LP,2023-06-17
996879,996879,2023-06-17 08:00:00,EGC1,6,706.54,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-06-17
995115,995115,2023-06-17 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-06-17
995172,995172,2023-06-17 00:00:00,NX01,0,0.0,Nexen Inc.,2023-06-17
1000691,1000691,2023-06-18 00:00:00,CAL1,6,999.99,Calgary Energy Centre No. 2 Inc.,2023-06-18
1000690,1000690,2023-06-18 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-06-18
1000961,1000961,2023-06-18 01:00:00,EC01,2,57.94,ENMAX Cavalier LP,2023-06-18
1000712,1000712,2023-06-18 00:00:00,EGC1,6,543.24,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-06-18
1000788,1000788,2023-06-18 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-06-18
1000845,1000845,2023-06-18 00:00:00,NX01,0,0.0,Nexen Inc.,2023-06-18
1006322,1006322,2023-06-19 00:00:00,CAL1,6,999.99,Calgary Energy Centre No. 2 Inc.,2023-06-19
1006321,1006321,2023-06-19 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-06-19
1007476,1007476,2023-06-19 05:00:00,EC01,1,999.94,ENMAX Cavalier LP,2023-06-19
1006342,1006342,2023-06-19 00:00:00,EGC1,6,543.24,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-06-19
1006423,1006423,2023-06-19 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-06-19
1006473,1006473,2023-06-19 00:00:00,NX01,0,0.0,Nexen Inc.,2023-06-19
1011708,1011708,2023-06-20 00:00:00,CAL1,6,999.99,Calgary Energy Centre No. 2 Inc.,2023-06-20
1011707,1011707,2023-06-20 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-06-20
1012190,1012190,2023-06-20 02:00:00,EC01,3,555.65,ENMAX Cavalier LP,2023-06-20
1012185,1012185,2023-06-20 02:00:00,EGC1,6,876.54,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-06-20
1011807,1011807,2023-06-20 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-06-20
1011862,1011862,2023-06-20 00:00:00,NX01,0,0.0,Nexen Inc.,2023-06-20
1017427,1017427,2023-06-21 00:00:00,CAL1,6,999.99,Calgary Energy Centre No. 2 Inc.,2023-06-21
1017423,1017423,2023-06-21 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-06-21
1019800,1019800,2023-06-21 10:00:00,EC01,3,999.93,ENMAX Cavalier LP,2023-06-21
1017439,1017439,2023-06-21 00:00:00,EGC1,6,876.54,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-06-21
1017526,1017526,2023-06-21 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-06-21
1017582,1017582,2023-06-21 00:00:00,NX01,0,0.0,Nexen Inc.,2023-06-21
1023186,1023186,2023-06-22 00:00:00,CAL1,6,999.99,Calgary Energy Centre No. 2 Inc.,2023-06-22
1023183,1023183,2023-06-22 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-06-22
1023206,1023206,2023-06-22 00:00:00,EC01,2,499.0,ENMAX Cavalier LP,2023-06-22
1023192,1023192,2023-06-22 00:00:00,EGC1,6,980.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-06-22
1023286,1023286,2023-06-22 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-06-22
1023369,1023369,2023-06-22 00:00:00,NX01,0,0.0,Nexen Inc.,2023-06-22
1028998,1028998,2023-06-23 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-06-23
1028996,1028996,2023-06-23 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-06-23
1029024,1029024,2023-06-23 00:00:00,EC01,2,499.0,ENMAX Cavalier LP,2023-06-23
1029004,1029004,2023-06-23 00:00:00,EGC1,6,980.0,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-06-23
1029102,1029102,2023-06-23 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-06-23
1029182,1029182,2023-06-23 00:00:00,NX01,0,0.0,Nexen Inc.,2023-06-23
1034901,1034901,2023-06-24 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-06-24
1034899,1034899,2023-06-24 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-06-24
1034922,1034922,2023-06-24 00:00:00,EC01,2,499.0,ENMAX Cavalier LP,2023-06-24
1034920,1034920,2023-06-24 00:00:00,EGC1,6,560.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-06-24
1035007,1035007,2023-06-24 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-06-24
1035091,1035091,2023-06-24 00:00:00,NX01,0,0.0,Nexen Inc.,2023-06-24
1040840,1040840,2023-06-25 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-06-25
1040839,1040839,2023-06-25 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-06-25
1040863,1040863,2023-06-25 00:00:00,EC01,2,499.0,ENMAX Cavalier LP,2023-06-25
1046234,1046234,2023-06-25 22:00:00,EGC1,6,586.42,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-06-25
1040940,1040940,2023-06-25 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-06-25
1041020,1041020,2023-06-25 00:00:00,NX01,0,0.0,Nexen Inc.,2023-06-25
1046692,1046692,2023-06-26 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-06-26
1046691,1046691,2023-06-26 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-06-26
1046695,1046695,2023-06-26 00:00:00,EC01,2,999.95,ENMAX Cavalier LP,2023-06-26
1052227,1052227,2023-06-26 22:00:00,EGC1,6,745.89,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-06-26
1046795,1046795,2023-06-26 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-06-26
1046880,1046880,2023-06-26 00:00:00,NX01,0,0.0,Nexen Inc.,2023-06-26
1052717,1052717,2023-06-27 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-06-27
1052715,1052715,2023-06-27 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-06-27
1052763,1052763,2023-06-27 00:00:00,EC01,2,58.48,ENMAX Cavalier LP,2023-06-27
1052744,1052744,2023-06-27 00:00:00,EGC1,6,710.59,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-06-27
1052823,1052823,2023-06-27 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-06-27
1052910,1052910,2023-06-27 00:00:00,NX01,0,0.0,Nexen Inc.,2023-06-27
1059095,1059095,2023-06-28 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-06-28
1059089,1059089,2023-06-28 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-06-28
1059150,1059150,2023-06-28 00:00:00,EC01,2,61.99,ENMAX Cavalier LP,2023-06-28
1059131,1059131,2023-06-28 00:00:00,EGC1,6,560.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-06-28
1059216,1059216,2023-06-28 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-06-28
1059303,1059303,2023-06-28 00:00:00,NX01,0,0.0,Nexen Inc.,2023-06-28
1065603,1065603,2023-06-29 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-06-29
1065596,1065596,2023-06-29 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-06-29
1065644,1065644,2023-06-29 00:00:00,EC01,2,200.0,ENMAX Cavalier LP,2023-06-29
1065900,1065900,2023-06-29 01:00:00,EGC1,6,560.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-06-29
1065718,1065718,2023-06-29 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-06-29
1065808,1065808,2023-06-29 00:00:00,NX01,0,0.0,Nexen Inc.,2023-06-29
1072121,1072121,2023-06-30 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-06-30
1072110,1072110,2023-06-30 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-06-30
1072162,1072162,2023-06-30 00:00:00,EC01,2,200.0,ENMAX Cavalier LP,2023-06-30
1074008,1074008,2023-06-30 07:00:00,EGC1,6,640.22,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-06-30
1072241,1072241,2023-06-30 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-06-30
1072322,1072322,2023-06-30 00:00:00,NX01,0,0.0,Nexen Inc.,2023-06-30
1078638,1078638,2023-07-01 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-07-01
1078636,1078636,2023-07-01 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-07-01
1078674,1078674,2023-07-01 00:00:00,EC01,2,200.0,ENMAX Cavalier LP,2023-07-01
1078671,1078671,2023-07-01 00:00:00,EGC1,6,560.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-07-01
1078751,1078751,2023-07-01 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-07-01
1078834,1078834,2023-07-01 00:00:00,NX01,0,0.0,Nexen Inc.,2023-07-01
1084955,1084955,2023-07-02 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-07-02
1084952,1084952,2023-07-02 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-07-02
1084988,1084988,2023-07-02 00:00:00,EC01,2,200.0,ENMAX Cavalier LP,2023-07-02
1084978,1084978,2023-07-02 00:00:00,EGC1,6,560.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-07-02
1085069,1085069,2023-07-02 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-07-02
1085150,1085150,2023-07-02 00:00:00,NX01,0,0.0,Nexen Inc.,2023-07-02
1091156,1091156,2023-07-03 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-07-03
1091151,1091151,2023-07-03 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-07-03
1091182,1091182,2023-07-03 00:00:00,EC01,2,345.0,ENMAX Cavalier LP,2023-07-03
1091180,1091180,2023-07-03 00:00:00,EGC1,6,560.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-07-03
1092497,1092497,2023-07-03 05:00:00,FNG1,0,0.0,Powerex Corp.,2023-07-03
1091348,1091348,2023-07-03 00:00:00,NX01,0,0.0,Nexen Inc.,2023-07-03
1097299,1097299,2023-07-04 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-07-04
1097296,1097296,2023-07-04 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-07-04
1097327,1097327,2023-07-04 00:00:00,EC01,2,345.0,ENMAX Cavalier LP,2023-07-04
1097324,1097324,2023-07-04 00:00:00,EGC1,6,560.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-07-04
1097410,1097410,2023-07-04 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-07-04
1097494,1097494,2023-07-04 00:00:00,NX01,0,0.0,Nexen Inc.,2023-07-04
1103668,1103668,2023-07-05 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-07-05
1103665,1103665,2023-07-05 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-07-05
1103699,1103699,2023-07-05 00:00:00,EC01,2,345.0,ENMAX Cavalier LP,2023-07-05
1103696,1103696,2023-07-05 00:00:00,EGC1,6,560.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-07-05
1103780,1103780,2023-07-05 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-07-05
1103872,1103872,2023-07-05 00:00:00,NX01,0,0.0,Nexen Inc.,2023-07-05
1110077,1110077,2023-07-06 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-07-06
1110073,1110073,2023-07-06 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-07-06
1110110,1110110,2023-07-06 00:00:00,EC01,2,345.0,ENMAX Cavalier LP,2023-07-06
1110107,1110107,2023-07-06 00:00:00,EGC1,6,560.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-07-06
1110188,1110188,2023-07-06 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-07-06
1110279,1110279,2023-07-06 00:00:00,NX01,0,0.0,Nexen Inc.,2023-07-06
1116446,1116446,2023-07-07 00:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-07-07
1116438,1116438,2023-07-07 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-07-07
1116485,1116485,2023-07-07 00:00:00,EC01,2,345.0,ENMAX Cavalier LP,2023-07-07
1116479,1116479,2023-07-07 00:00:00,EGC1,6,560.15,Capital Power GP Holdings Inc.; ENMAX Energy Corporation,2023-07-07
1116562,1116562,2023-07-07 00:00:00,FNG1,0,0.0,Powerex Corp.,2023-07-07
1116650,1116650,2023-07-07 00:00:00,NX01,0,0.0,Nexen Inc.,2023-07-07
1125722,1125722,2023-07-08 10:00:00,CAL1,5,999.98,Calgary Energy Centre No. 2 Inc.,2023-07-08
1122985,1122985,2023-07-08 00:00:00,CMH1,6,999.99,City of Medicine Hat,2023-07-08
1123033,1123033,2023-07-08 00:00:00,EC01,2,345.0,ENMAX Cavalier LP,2023-07-08
